,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,ARGO,0.9996654414193265,11.914429007429815,Consumer Cyclicals,125.16852360640132,12.837797292964236,0.3972061873726899,0.038476001595449665,Multiple Linear Regression,Inter-Sector
0,ARTA,0.9983244457048555,607.6891662368525,Consumer Cyclicals,410.41513842359655,25.01518256946428,1.6191013516038206,0.21732204049492737,Multiple Linear Regression,Inter-Sector
0,ASLC,0.9762744541965009,70.31206001157047,Consumer Cyclicals,10.850768540062404,6.739607788858636,-5.613019690858934,-4.211423225895511,Multiple Linear Regression,Inter-Sector
0,AUTO,0.9993020087715728,1005.1491289459894,Consumer Cyclicals,430.426904250452,21.053680829180283,-0.026135682836502073,0.014737083678580506,Multiple Linear Regression,Inter-Sector
0,BABY,0.9580086827330168,106.95588676641988,Consumer Cyclicals,42.944114625667794,23.26714273265412,-0.9482657005354821,-0.4361106433426574,Multiple Linear Regression,Inter-Sector
0,BAIK,-0.2771060278852371,644.2960493828308,Consumer Cyclicals,17.608494873052678,19.564994303391863,-6.774304378161976,-4.519949002260101,Multiple Linear Regression,Inter-Sector
0,BATA,0.9995932459628926,68.74961073019571,Consumer Cyclicals,70.20040825141291,25.622890440842315,0.14455585233972387,0.02584330141244029,Multiple Linear Regression,Inter-Sector
0,BAUT,0.9360144334807755,34.27847171040388,Consumer Cyclicals,38.25707099574933,15.679127457274317,-1.4554284805467024,-2.13765394256873,Multiple Linear Regression,Inter-Sector
0,BAYU,0.9967890142970467,1225.876592930273,Consumer Cyclicals,640.4156335434022,35.01266241249883,2.1058062378098583,0.29368422959519636,Multiple Linear Regression,Inter-Sector
0,BELL,0.9931213730967834,40.71436975698183,Consumer Cyclicals,53.77747158432277,25.452576629791523,-1.5719586508612844,-2.2976090832943297,Multiple Linear Regression,Inter-Sector
0,BIKE,0.9867351868104137,156.86480738587412,Consumer Cyclicals,43.687550858682584,10.685046092836116,-0.8377878052036397,-0.3925476409547302,Multiple Linear Regression,Inter-Sector
