,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,ABDA,0.9995217533893983,4568.980641873772,Financials,1354.5787936491652,28.878857962882847,0.649810299183216,0.04190681510050474,Random Forest,Intra-Sector
0,ADMF,0.9995701301291157,4750.392313632701,Financials,1254.7678437353388,18.988881529819448,0.24823607454841387,-0.006069631686119707,Random Forest,Intra-Sector
0,AGRO,0.9975760384649625,358.42583779867454,Financials,245.1653278165645,25.92589104047854,-1.0770529185926903,-0.21559809592950965,Random Forest,Intra-Sector
0,AGRS,0.9867884496702135,93.10527609955192,Financials,130.3391918945215,25.304451411326767,-0.5060387232133077,-0.41136995884079014,Random Forest,Intra-Sector
0,AHAP,0.983953580552068,7.5121294133550425,Financials,30.893609652459745,27.20117861174468,-0.10134055134081682,-0.22296648548059914,Random Forest,Intra-Sector
0,AMAG,0.9965445996749598,46.0634424967024,Financials,75.74603599062505,29.316694855813306,0.08807096267278434,-0.028643229240389666,Random Forest,Intra-Sector
0,AMAR,0.938056489433265,322.5417452717022,Financials,167.32347613703587,24.04437397059243,-0.49146886280584523,-0.33352343552764147,Random Forest,Intra-Sector
0,AMOR,0.9904616984370038,1098.1926715090674,Financials,174.21049358758205,13.66356812451624,-1.562205407174921,-0.11014603951584712,Random Forest,Intra-Sector
0,APIC,0.9988085622681222,174.10856152377642,Financials,189.96530626282447,32.619735908293464,0.08540456262530607,-0.14632074636997552,Random Forest,Intra-Sector
0,ARTO,0.9986339187654285,34157.06211846899,Financials,1399.8278743052606,30.48051484263805,-0.6229280144397823,-0.25046402625339503,Random Forest,Intra-Sector
0,ASBI,0.9944131496792942,105.27511380645167,Financials,128.4850384408204,25.398765449768764,0.17833529284354477,-0.010797863646927199,Random Forest,Intra-Sector
0,ASDM,0.9990182116952022,32.65864451656928,Financials,119.26769382281998,24.026461416071307,0.12305553370766996,0.009399452577011035,Random Forest,Intra-Sector
0,ASJT,0.9837550228043649,148.08925390189648,Financials,175.73827900042613,82.7988078491698,0.010504435061458034,-1.062202751973252,Random Forest,Intra-Sector
0,ASMI,0.99887799694739,159.3204911347044,Financials,169.78010919893518,31.510608382335388,0.217539107942943,-0.509286186438092,Random Forest,Intra-Sector
0,ASRM,0.9990981926160701,209.72039535488403,Financials,344.82414817533254,20.848316477779072,0.5128384372718128,0.03870268794357755,Random Forest,Intra-Sector
0,BABP,0.9949563680855004,7.456536570223319,Financials,36.08949686326365,34.085552576303776,-0.20005165020230367,-0.20628135683351517,Random Forest,Intra-Sector
0,BACA,0.9946548382251391,59.875402825604226,Financials,165.34973551511155,25.052990229562354,-0.12966335336408466,-0.11758403148529929,Random Forest,Intra-Sector
0,BANK,0.989731088386763,4390.759622111375,Financials,290.7687197615073,18.272806827916284,-3.567449940261743,-0.2198922898795971,Random Forest,Intra-Sector
0,BBCA,0.999539943777008,3533.0539189672663,Financials,627.7188150181191,11.986167686191243,-1.2613721349683344,-0.023442867497505907,Random Forest,Intra-Sector
0,BBHI,0.9972879211286952,5639.035206946462,Financials,1103.4303272418801,30.26582846562128,-2.524745203363464,-1.038376817113118,Random Forest,Intra-Sector
0,BBKP,0.9980353812287488,38.99849071403998,Financials,70.86682986330979,26.060484328907595,-0.1310843137885549,-0.17311881481425598,Random Forest,Intra-Sector
0,BBLD,0.9975277236178884,296.97797631943934,Financials,520.2435519137251,35.878865649222426,0.630772775187674,-1.7291781272993128,Random Forest,Intra-Sector
0,BBMD,0.9913928336181933,759.1138081416344,Financials,520.893143581311,19.717445415714245,-0.203056559420224,-0.014624955774565697,Random Forest,Intra-Sector
0,BBNI,0.9988078114869208,2415.7375237342126,Financials,344.0073089741013,16.34269150509791,-3.0843987648584377,-0.0735395554069343,Random Forest,Intra-Sector
0,BBRI,0.9992958634534473,1737.581947500139,Financials,220.17738599542508,11.195492335753208,-3.7536203633957075,-0.1113968170555203,Random Forest,Intra-Sector
0,BBSI,0.990357766815324,18029.97856124578,Financials,983.7439130275452,20.22817657148261,4.244361572164044,0.19307002436228748,Random Forest,Intra-Sector
0,BBTN,0.9965345032493128,1012.1901694683086,Financials,232.980359547043,12.126897533648108,-2.1552476576345603,-0.17352591220654964,Random Forest,Intra-Sector
0,BBYB,0.9957042171494367,947.5002134078275,Financials,523.601284399067,22.48433987343546,-1.4335362116002341,-0.31049343246796135,Random Forest,Intra-Sector
0,BCAP,0.9976103025849776,13.773373221335117,Financials,50.59999489169002,33.60592675170834,-0.15438246178162848,-0.398936352815181,Random Forest,Intra-Sector
0,BCIC,0.998058947208919,123.30633313961687,Financials,146.18176953423801,24.62350643436414,-1.2470548456826203,-0.5183182467617847,Random Forest,Intra-Sector
0,BDMN,0.9967607414458948,8865.598672266087,Financials,715.2060607154917,16.7481344941468,-8.290421740532546,-0.18342876189990642,Random Forest,Intra-Sector
0,BEKS,0.9966741100968101,2.9562352660528743,Financials,42.96690246851816,31.166698665101684,0.006744344715800757,0.005608887187075245,Random Forest,Intra-Sector
0,BFIN,0.9986717076225424,184.0891475503737,Financials,170.7239538106337,23.15241637181963,-1.1717648031584733,-6.7103353349549115,Random Forest,Intra-Sector
0,BGTG,0.988425411163047,22.84152835607724,Financials,29.850982139125648,25.445952565319175,-0.7606212787718193,-0.700255421603402,Random Forest,Intra-Sector
0,BHAT,0.9970642744156899,129.57059618193279,Financials,72.8119223591533,13.393215905055206,0.5815447430064549,0.10437759440725815,Random Forest,Intra-Sector
0,BINA,0.9985442776750367,3585.323629314626,Financials,668.5016234494601,21.337819376703774,1.73141198751306,0.12926218938709855,Random Forest,Intra-Sector
0,BJBR,0.994377747445578,1304.0098600749566,Financials,584.110126933911,19.85497272224773,-1.1603045194765054,-0.06749563590095772,Random Forest,Intra-Sector
0,BJTM,0.993288511600439,113.17690379283769,Financials,88.11562288576658,14.098499661722652,-1.3563064440953323,-0.2159552083194216,Random Forest,Intra-Sector
0,BKSW,0.9950910608630193,52.34746026974717,Financials,85.00733886319279,32.90358280286371,-0.08677701487687743,-0.040376467648933954,Random Forest,Intra-Sector
0,BMAS,0.9950671823413271,247.25991347136522,Financials,202.93101035196185,25.14990491907604,0.029248483739105508,0.02898759811787356,Random Forest,Intra-Sector
0,BMRI,0.9990708512838596,2193.8684818694005,Financials,304.849237826018,14.811640161647233,-0.5755370977934707,0.03752842434450517,Random Forest,Intra-Sector
0,BNBA,0.9958790634393413,1025.0612127584645,Financials,608.0922499303065,33.175113568870366,-0.02478512575596236,0.019088002938586982,Random Forest,Intra-Sector
0,BNGA,0.9977664521065231,322.06123625290684,Financials,163.84264594719298,19.505076898475355,0.6986992568655026,0.1050190806489657,Random Forest,Intra-Sector
0,BNII,0.9966129259904388,39.84956335318948,Financials,79.10127418893308,25.04467650430808,-0.2143413522543853,-0.1009712094004769,Random Forest,Intra-Sector
0,BNLI,0.9960842523758191,613.0132955033664,Financials,452.6198459975724,19.9163705673155,-0.24966407038505012,-0.05635983229929478,Random Forest,Intra-Sector
0,BPFI,0.9972115099308752,152.57525395483466,Financials,141.00319052907162,26.046502467111303,0.1905287815713511,-0.04556899384777802,Random Forest,Intra-Sector
0,BPII,0.9995281871848307,10.913291960694483,Financials,74.73305045655763,24.895843529258492,0.2071558648202174,0.02589627324329301,Random Forest,Intra-Sector
0,BRIS,0.9964534132388194,1990.6791244621832,Financials,256.93105972424064,18.17628551945674,-4.862208989974957,-0.34072182880932134,Random Forest,Intra-Sector
0,BSIM,0.9933667714178187,375.91031497313605,Financials,208.84264594719298,23.688236934315622,0.9192392305846784,0.11246487783965634,Random Forest,Intra-Sector
0,BSWD,0.9984126187259923,774.7360627639206,Financials,555.0899690464475,31.29727443676542,0.6214117129011721,0.07382851539090678,Random Forest,Intra-Sector
