,Company,Test R2,Test MSE,Sector,Highest Difference,Highest Difference Percentage,Average Difference,Average Difference Percentage,Model,Evaluation
0,BNGA,0.9980123201036886,286.60887306276015,Financials,155.0964183948863,18.46385933272456,0.3124174773452223,0.05031115656030647,Simple Linear Regression,Intra-Sector
0,BNII,0.9969214643511444,36.219551455865606,Financials,78.04476065631223,24.82261793763501,-0.13237723653297398,-0.04898078628344876,Simple Linear Regression,Intra-Sector
0,BNLI,0.9962982766174173,579.5076362393279,Financials,446.0366786557029,20.01126194411035,-0.11048238359211099,-0.02405003698394545,Simple Linear Regression,Intra-Sector
0,BPFI,0.9972631615923438,149.74907736090103,Financials,140.12896605198,26.010415803283898,0.2743314861106671,0.05163033995880355,Simple Linear Regression,Intra-Sector
0,BPII,0.9995964617849479,9.3340626124833,Financials,76.32020244445192,25.07721404144548,0.12442408772362129,0.024989445447766566,Simple Linear Regression,Intra-Sector
0,BRIS,0.9966598223790957,1874.8228394437247,Financials,258.62919706950265,18.26547642196686,-4.249943842132802,-0.34451704141277245,Simple Linear Regression,Intra-Sector
0,BSIM,0.9936423370449758,360.29379272955515,Financials,215.09078812365215,25.0105567585642,1.0940063302450482,0.19148170978927423,Simple Linear Regression,Intra-Sector
0,BSWD,0.998466315204135,748.5290016490229,Financials,543.1150645256932,31.676285642631452,-0.8207327213481457,-0.016082615253546418,Simple Linear Regression,Intra-Sector
0,BTPN,0.9986773403989556,1894.8767708334915,Financials,660.3659676302254,33.3427170369982,-0.6823653850849999,0.016225147224069154,Simple Linear Regression,Intra-Sector
0,BTPS,0.9904890596755097,7039.9140596293,Financials,510.319517892543,19.069689057822647,-7.001401369526634,-0.29251825271410614,Simple Linear Regression,Intra-Sector
0,BVIC,0.9942800701245498,16.032674302558842,Financials,61.026040004458366,50.00704256635545,0.02105000563997535,0.11235148093720411,Simple Linear Regression,Intra-Sector
0,CASA,0.9964272310917766,122.80461183154846,Financials,105.08023136508791,27.282970488344986,0.9555202275100665,0.21491413339049878,Simple Linear Regression,Intra-Sector
0,CFIN,0.9955101482078988,52.54476735345169,Financials,120.08093514899224,18.655515866322734,0.06525272843990435,0.023534129431857898,Simple Linear Regression,Intra-Sector
0,DEFI,0.9992307295498376,335.44483502219833,Financials,285.27236437095644,31.676281802561263,0.5332996421847929,0.0976272980252754,Simple Linear Regression,Intra-Sector
0,DNAR,0.972631992794704,117.95248274943776,Financials,88.35943125511139,37.15170530595246,0.17519933367125826,0.061020817888655356,Simple Linear Regression,Intra-Sector
0,DNET,0.999527132862392,1017.9186698788354,Financials,610.4813881905275,46.161423278280104,4.483321087993837,0.34879595616462505,Simple Linear Regression,Intra-Sector
0,FUJI,0.9938676731950621,266.95516944502015,Financials,145.08445406851365,22.699957667091386,0.6679077436773522,0.2833840040714687,Simple Linear Regression,Intra-Sector
0,GSMF,0.988163244900202,14.72077868391113,Financials,61.885667734789635,45.00774329543834,0.16856030292766763,0.10463360173674789,Simple Linear Regression,Intra-Sector
0,HDFA,0.9552797083444857,90.22790628897586,Financials,66.32631567270563,34.68256276005164,-0.31441393280364055,-0.28743597230146756,Simple Linear Regression,Intra-Sector
0,INPC,0.9955179378455067,120.9543325983959,Financials,209.43685474067718,50.0070378390428,0.243794666227431,-0.05662735411305517,Simple Linear Regression,Intra-Sector
0,JMAS,0.9939780438768469,758.3664920384358,Financials,230.11893947982333,26.22397817023792,1.8647928216946943,-0.07716497552022941,Simple Linear Regression,Intra-Sector
